Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
2835	3	0.0	0.5095010995864868	0.9549467942887094	0	0	1	1.89	0	0	12.0	133.59722900390625	1	0	1	0	0	0	0	0	0	0	0	0	10280.json	
2488	5	0.0	0.04803958162665367	0.26942914188732103	0	0	1	0.98	0	1	37.0	118.00186920166016	1	0	0	0	0	0	0	0	0	0	0	0	2316.json	
2488	3	0.0	0.007270392961800098	0.6798663181825513	0	0	1	0.94	0	1	25.0	128.91311645507812	1	0	1	0	0	0	0	0	0	0	0	0	2490.json	
3161	4	0.0	0.046262226998806	0.3791935079144722	0	0	1	2.0	0	2	31.0	122.76004028320312	1	0	0	2	0	0	0	0	0	0	0	0	10635.json	
3048	8,8,8	0.0,0.0,0.0	0.0031361582223325968,0.0029077972285449505,0.0026959278620779514	0.029096941333188485,0.03426735994872901,0.015966780854018224	1,1,1	1,1,1	2,2,2	3.12,3.12,1.56	1,1,1	2,2,2	63.0,62.0,63.0	107.2010498046875,107.28424835205078,107.2010498046875	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,145,192	0,8,8	0,16,16	0,4,67	0,196,203	0,0,0	0,1,0	6399.json	
2422	3	0.0	0.006303733680397272	0.3251169376824095	0	0	1	1.89	0	2	30.0	127.67500305175781	1	0	0	2	0	0	0	0	0	0	0	0	733.json	
2488	7	0.0	0.002466498641297221	0.024978285968056152	0	0	1	3.46	0	3	52.0	110.3785629272461	1	1	0	2	0	0	0	0	0	0	0	0	3601.json	
840	3	0.0	0.018055003136396408	0.5129767434013524	0	0	1	0.94	0	1	25.0	128.91311645507812	1	0	1	0	0	0	0	0	0	0	0	0	5641.json	
2488	71,74,77,74,77,71,77,80,83,80,80,83,92,89,92,95,98,101,104,107,110,122,128,131,134	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1.0605009836221966E-21,7.776388189849649E-23,5.564133356838844E-24,7.795755872380368E-23,5.560143908968437E-24,1.1031839086318805E-21,5.5601822275851126E-24,3.803891279121853E-25,2.589652858654959E-26,3.871116135174905E-25,3.865653312146972E-25,2.5942688139196894E-26,6.934379096239586E-30,1.1123833175624685E-28,7.037745735107214E-30,4.335761826473297E-31,2.6360130894092657E-32,1.565090936883588E-33,9.131579936658658E-35,5.1922587440292386E-36,2.866192697982086E-37,2.2781877376283127E-42,5.881199701856544E-45,2.8996330793376306E-46,1.4169338095296614E-47	22,23,24,23,24,22,24,25,26,25,25,26,29,28,29,30,31,32,33,34,35,39,41,42,43	22,23,24,23,24,22,24,25,26,25,25,26,29,28,29,30,31,32,33,34,35,39,41,42,43	23,24,25,24,25,23,25,26,27,26,26,27,30,29,30,31,32,33,34,35,36,40,42,43,44	2.29,2.25,2.22,2.25,2.22,2.29,2.22,2.18,2.15,2.18,2.18,2.15,2.06,2.09,2.06,2.04,2.01,1.99,1.97,1.95,1.93,1.85,1.82,1.8,1.79	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	70,73,76,73,76,70,76,79,82,79,79,82,91,88,91,94,97,100,103,106,109,121,127,130,133	366.0,381.0,396.0,381.0,396.0,366.0,396.0,411.0,426.0,411.0,411.0,426.0,471.0,456.0,471.0,486.0,501.0,516.0,531.0,546.0,561.0,621.0,651.0,666.0,681.0	56.20870590209961,55.06262969970703,53.952659606933594,55.06262969970703,53.952659606933594,56.20870590209961,53.952659606933594,52.876060485839844,51.83039855957031,52.876060485839844,52.876060485839844,51.83039855957031,48.85835647583008,49.82340621948242,48.85835647583008,47.91676330566406,46.997169494628906,46.0982666015625,45.21885299682617,44.35782241821289,43.51416778564453,40.295780181884766,38.769813537597656,38.02537536621094,37.29256057739258	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,65,129,161,165,169,193,241,247,268,274,341,614,1011,1026,1136,1142,1258,1459,1496,1628,1648,1696,1771,1863	0,3,3,0,3,5,8,3,3,3,2,3,3,0,3,3,3,3,3,3,3,12,6,3,3	0,3,3,3,3,16,10,3,3,3,4,3,3,3,3,3,3,3,3,3,3,12,6,3,3	0,117,99,117,103,346,236,123,117,148,24,91,335,123,83,91,103,111,97,107,117,412,198,103,85	0,375,401,379,430,556,470,374,370,381,382,401,414,371,414,397,441,373,396,395,397,483,535,430,485	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1	1472.json	
840	5	0.0	0.6508097052574158	0.6653423006579108	0	0	1	0.98	0	2	28.0	119.84819793701172	1	0	0	0	0	0	0	0	0	0	0	0	2797.json	
