Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
6346	14,14,12,12,11,11,12	0.2857142857142857,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.25	0.06252888590097427,0.06252888590097427,0.041257329285144806,0.01901860348880291,0.0806383490562439,0.05979830026626587,0.06190216913819313	0.20711333146482844,0.20711333146482844,0.001966970838235128,0.0019182495572766804,0.02220218386730717,0.016064335136270005,0.024866481050532793	1,1,0,1,1,1,1	3,3,2,2,2,2,2	3,3,2,2,2,2,2	1.89,1.89,1.83,1.83,1.9,1.9,1.77	1,1,1,1,1,1,1	6,6,5,5,5,5,6	75.0,75.0,90.0,90.0,76.0,78.0,82.0	96.64707946777344,96.64707946777344,98.34263610839844,98.30303192138672,100.75923919677734,100.6241683959961,98.91031646728516	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	2,2,1,1,1,1,1	0,0,4,4,3,3,3	0,66,157,1009,1043,1124,1214	0,0,8,3,3,1,3	0,0,21,6,7,2,3	0,0,188,72,67,6,76	0,0,38,46,16,16,10	0,0,0,1,0,0,0	0,0,0,1,0,0,0	6344.json	
7052	4	0.0	0.9082345366477966	0.9312735476549245	0	0	1	1.73	0	2	17.0	126.62725830078125	1	0	1	0	0	0	0	0	0	0	0	0	1214.json	
6365	32,32,32	0.03125,0.03125,0.03125	0.0,0.0,0.0	1.6277021679915498E-10,4.378686421993184E-11,2.444484259646776E-11	5,5,5	8,8,8	10,10,10	3.3,3.3,3.3	3,3,3	9,9,9	196.0,201.0,203.0	76.00862121582031,75.8304443359375,75.75614166259766	0,0,0	0,0,0	0,0,0	3,4,4	5,5,5	0,107,301	0,4,1	0,8,2	0,46,11	0,34,16	0,0,0	0,1,0	6916.json	
7088	3	0.0	0.8447893857955933	0.8564622545135157	0	0	1	1.89	0	0	14.0	132.4454345703125	1	0	1	0	0	0	0	0	0	0	0	0	3254.json	
7088	6,6,6	0.16666666666666666,0.16666666666666666,0.16666666666666666	0.954423189163208,0.9558343291282654,0.9472336173057556	0.9734979320661266,0.9694021130941292,0.9673051036513977	1,1,1	1,1,1	2,2,2	2.75,2.75,2.75	1,1,1	1,2,2	20.0,21.0,21.0	118.98362731933594,118.72991943359375,118.72991943359375	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,153,240	0,1,1	0,2,2	0,2,5	0,167,137	0,0,0	0,0,0	3138.json	
5066	3	0.0	0.6844573020935059	0.9762927123571777	0	0	1	1.89	0	0	11.0	134.26058959960938	0	0	0	0	0	0	0	0	0	0	0	0	3547.json	
6346	3,3	0.0,0.0	0.9218568801879883,0.9218568801879883	0.7774568722084049,0.7774568722084049	0,0	0,0	1,1	1.89,1.89	0,0	0,0	16.0,16.0	131.60296630859375,131.60296630859375	0,0	0,0	0,0	1,1	0,0	0,66	0,0	0,0	0,0	0,0	0,0	0,0	6519.json	
6922	3	0.0	0.5230381488800049	0.8177135927128494	0	0	1	1.89	0	1	17.0	131.1535186767578	1	0	1	0	0	0	0	0	0	0	0	0	8779.json	
6169	3	0.0	0.8017900586128235	0.9327945052390805	0	0	1	1.89	0	0	12.0	133.59722900390625	1	0	1	0	0	0	0	0	0	0	0	0	7662.json	
6037	2	0.0	0.5950291752815247	0.6850170561339715	0	0	1	0.0	0	0	16.0	138.03729248046875	1	0	0	2	0	0	0	0	0	0	0	0	2949.json	
