Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
2410	7,7,7,10,11	0.0,0.0,0.0,0.0,0.0	0.08897963166236877,0.08897963166236877,0.07851105183362961,0.009012768045067787,0.0044889897108078	0.272918786480596,0.272918786480596,0.14270330168653758,0.038813235938144286,0.024799099405126465	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.81,1.81,0.9,0.8,0.77	0,0,0,0,0	3,3,3,6,7	45.0,45.0,45.0,60.0,65.0	111.67749786376953,111.67749786376953,111.67749786376953,104.19269561767578,102.16947174072266	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,560,1121,1245,1315	0,0,7,3,1	0,0,14,3,1	0,0,52,71,23	0,51,14,137,128	0,0,0,0,0	0,0,0,0,0	3469.json	
828	3	0.0	0.33868834376335144	0.9047501245227967	0	0	1	1.89	0	0	15.0	132.43687438964844	0	0	0	0	0	0	0	0	0	0	0	0	1270.json	
828	1	0.0	0.9799825549125671	0.9267771703071886	0	0	1	0.0	0	0	11.0	152.05810546875	1	0	0	1	0	0	0	0	0	0	0	0	2497.json	
1697	4,4,4	0.0,0.0,0.0	0.0024200293701142073,0.0034314626827836037,0.0034314626827836037	0.1874231397737576,0.08099982599276698,0.08099982599276698	0,0,0	0,0,0	1,1,1	2.0,2.0,2.0	0,0,0	2,3,3	36.0,41.0,41.0	121.90362548828125,121.1530990600586,121.1530990600586	1,1,1	0,0,0	0,0,0	2,2,2	0,0,0	0,38,532	0,1,0	0,2,0	0,52,0	0,71,137	0,0,0	0,0,0	837.json	
2447	2,2,2	0.5,0.5,0.5	0.7734076976776123,0.7734076976776123,0.7734076976776123	0.7991813454670376,0.7991813454670376,0.7991813454670376	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	17.0,17.0,17.0	137.8562469482422,137.8562469482422,137.8562469482422	0,0,0	0,0,0	0,0,0	3,3,3	0,0,0	0,597,1282	0,0,0	0,0,0	0,0,0	0,51,137	0,0,0	0,0,0	2092.json	
2081	8,8,9,28	0.0,0.0,0.0,0.0	0.0020780356135219336,0.0020780356135219336,1.9452802371233702E-4,0.009081210009753704	0.0032427893885403516,0.0032427893885403516,3.127012031104036E-4,0.00301771490139334	0,0,0,2	0,0,0,2	1,1,1,4	3.46,3.46,3.27,6.24	0,0,0,2	7,7,9,9	72.0,72.0,87.0,115.0	106.57305145263672,106.57305145263672,103.58316040039062,82.48023223876953	0,0,0,0	1,1,1,1	0,0,0,0	2,2,2,3	1,1,1,2	0,231,384,916	0,0,1,27	0,0,1,33	0,0,89,744	0,51,255,137	0,0,0,0	0,0,0,0	353.json	
3052	3,5,5,5,5,5	0.0,0.0,0.0,0.0,0.0,0.0	0.04373051971197128,0.0029135565273463726,0.0029135565273463726,0.0029135565273463726,0.0029135565273463726,0.0029135565273463726	0.5179436304837979,0.2741311839883357,0.2741311839883357,0.2741311839883357,0.2741311839883357,0.2741311839883357	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.96,1.96,1.96,1.96,1.96	0,0,0,0,0,0	1,3,3,3,3,3	23.0,35.0,35.0,35.0,35.0,35.0	129.34671020507812,118.5980453491211,118.5980453491211,118.5980453491211,118.5980453491211,118.5980453491211	1,1,1,1,1,1	1,1,1,1,1,1	0,0,0,0,0,0	2,2,2,2,2,2	0,0,0,0,0,0	0,18,132,971,1202,1887	0,2,0,0,0,0	0,2,0,0,0,0	0,86,0,0,0,0	0,16,18,1328,51,137	0,0,0,0,0,0	0,0,0,0,0,0	2826.json	
2964	4,5,6,6,7,7	0.0,0.0,0.0,0.0,0.0,0.0	0.08131259679794312,0.00928841345012188,7.699690759181976E-4,7.699690759181976E-4,3.41463484801352E-4,3.41463484801352E-4	0.5174163913240731,0.31097700521651317,0.05459828273040922,0.05459828273040922,0.022695723697238858,0.022695723697238858	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	2.0,1.96,1.89,1.89,1.81,1.81	0,0,0,0,0,0	3,4,4,4,5,5	29.0,37.0,50.0,50.0,58.0,58.0	123.19084167480469,118.07197570800781,113.48251342773438,113.48251342773438,110.1471176147461,110.1471176147461	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,2,2,2	0,0,0,0,0,0	0,301,883,1114,1267,1799	0,4,6,0,1,0	0,7,11,0,1,0	0,80,149,0,37,0	0,327,1328,51,255,137	0,0,0,0,0,0	0,0,0,0,0,0	952.json	
50	30,31	0.0,0.0	1.6854924615472555E-4,0.0	1.6426575270514166E-9,6.886810010350053E-10	4,4	3,3	5,5	2.9,3.1	4,4	11,12	180.0,185.0	78.35482025146484,77.64555358886719	0,0	1,1	0,0	3,3	6,6	0,5	0,2	0,3	0,89	0,10	0,0	0,0	2124.json	
2961	4,4,4,4,4	0.0,0.0,0.0,0.0,0.0	0.19739454984664917,0.19739454984664917,0.2141697108745575,0.2141697108745575,0.2141697108745575	0.89897858801594,0.89897858801594,0.8717791084726425,0.8717791084726425,0.8717791084726425	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	2.0,2.0,2.0,2.0,2.0	0,0,0,0,0	0,0,0,0,0	19.0,19.0,20.0,20.0,20.0	126.04888916015625,126.04888916015625,125.64796447753906,125.64796447753906,125.64796447753906	0,0,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,13,298,1111,1796	0,0,1,0,0	0,0,2,0,0	0,0,7,0,0	0,46,327,51,137	0,0,0,0,0	0,1,0,0,0	3351.json	
1326	3,3	0.0,0.0	0.008670810610055923,0.008670810610055923	0.9302080493539788,0.9302080493539788	0,0	0,0	1,1	1.89,1.89	0,0	0,0	12.0,12.0	133.59722900390625,133.59722900390625	1,1	0,0	1,1	0,0	0,0	0,161	0,0	0,0	0,0	0,137	0,0	0,0	14.json	
900	38,38,38	0.0,0.0,0.0	0.0,0.0,0.0	1.426973814979306E-14,2.8461497258889665E-15,1.5606244726521808E-15	4,4,4	3,3,3	4,4,4	3.91,3.91,3.91	2,2,2	19,19,19	247.0,253.0,255.0	73.10987854003906,72.94947814941406,72.89119720458984	1,1,1	1,1,1	0,0,0	1,1,1	17,17,17	0,185,232	0,2,1	0,4,2	0,28,26	0,1,2	0,0,0	0,1,1	2335.json	
