Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1697	28	0.0	0.0017677738796919584	0.7258586425440168	3	4	5	5.83	2	13	77.0	85.11573791503906	1	0	0	1	0	0	0	0	0	0	0	0	223.json	
4041	3,3,3,3,3	0.3333333333333333,0.0,0.0,0.0,0.0	0.960152268409729,9.058985742740333E-4,2.760977076832205E-4,2.760977076832205E-4,0.0	0.5299990862818587,0.26171284382301097,0.20013644316945164,0.20013644316945164,0.14688962872773728	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	4.0,3.77,3.77,3.77,3.77	0,0,0,0,0	1,1,1,1,1	22.0,28.0,30.0,30.0,32.0	129.47398376464844,128.0337677001953,127.59099578857422,127.59099578857422,127.17654418945312	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,2,2,2,2	0,0,0,0,0	0,0,121,160,1335	0,2,3,0,1	0,5,6,0,2	0,66,6,0,7	0,8,249,0,63	0,0,0,0,0	0,1,1,0,1	994.json	
3944	3,3,3	0.0,0.0,0.0	0.9406588077545166,0.9406588077545166,0.9406588077545166	0.7250489053248416,0.7250489053248416,0.7250489053248416	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	18.0,18.0,18.0	130.85629272460938,130.85629272460938,130.85629272460938	1,1,1	1,1,1	0,0,0	1,1,1	0,0,0	0,63,762	0,0,0	0,0,0	0,0,0	0,0,123	0,0,0	0,0,0	2722.json	
676	5,5	0.0,0.0	0.7217246294021606,0.7147126793861389	0.5203445738730825,0.518162481989153	0,0	0,0	1,1	3.92,3.92	0,0	1,1	30.0,30.0	119.6896743774414,119.6896743774414	0,1	1,1	0,0	1,1	1,1	0,668	0,1	0,2	0,6	0,27	0,0	0,1	2737.json	
3920	3,3,3	0.0,0.0,0.0	0.1779593974351883,0.35895824432373047,0.1779593974351883	0.5564245200169224,0.30546359178560795,0.5564245200169224	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	23.0,28.0,23.0	129.14646911621094,127.87090301513672,129.14646911621094	1,1,1	1,1,1	0,0,0	2,2,2	0,0,0	0,2,269	0,1,1	0,2,2	0,28,28	0,17,2	0,0,0	0,0,0	3210.json	
2111	3	0.0	0.8331523537635803	0.8118297023190042	0	0	1	3.77	0	1	15.0	132.086669921875	1	0	0	0	0	0	0	0	0	0	0	0	2075.json	
2542	3	0.0	0.38403597474098206	0.7871611488079381	0	0	1	3.77	0	1	19.0	130.85745239257812	1	0	0	1	0	0	0	0	0	0	0	0	572.json	
954	1	0.0	0.10622367262840271	0.7106338821410122	0	0	1	0.0	0	0	17.0	148.95103454589844	1	0	0	2	0	0	0	0	0	0	0	0	858.json	
2006	7,12,12,13,13,13	0.0,0.0,0.0,0.0,0.0,0.0	0.0,1.5423429431393743E-4,1.540259545436129E-4,1.3045233208686113E-4,1.3045233208686113E-4,2.0344191580079496E-4	3.0425961686902045E-8,4.1368090976601426E-8,4.1386299519677335E-8,2.527618817464516E-8,2.527618817464516E-8,6.016672295384368E-8	0,1,1,0,0,0	0,1,1,0,0,0	1,2,2,1,1,1	3.61,2.98,2.98,2.89,2.89,2.89	0,0,0,0,0,0	10,9,9,10,10,9	117.0,123.0,123.0,128.0,128.0,124.0	105.48400115966797,96.16089630126953,96.16089630126953,94.88700866699219,94.88700866699219,95.07652282714844	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	3,2,2,2,2,2	3,3,3,4,4,4	0,8,28,265,269,309	0,10,1,4,1,2	0,15,2,7,2,4	0,447,16,113,2,25	0,33,11,8,2,33	0,0,0,0,0,0	0,0,0,0,1,1	2854.json	
290	6	0.0	0.2415924072265625	0.4382362225036603	0	0	1	3.77	0	4	32.0	116.20022583007812	0	0	0	1	1	0	0	0	0	0	0	0	231.json	
