Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
4686	21,21,22,22	0.0,0.0,0.0,0.0	0.002559325657784939,0.002559325657784939,0.002440349431708455,0.0021334844641387463	6.713633074301123E-8,6.713633074301123E-8,7.402749999047673E-8,2.7676874292253336E-8	3,3,3,3	2,2,2,2	3,3,3,3	11.53,11.53,11.27,11.27	2,2,2,2	8,8,8,8	145.0,145.0,146.0,149.0	86.03388977050781,86.03388977050781,85.22010040283203,85.04432678222656	1,1,1,1	1,1,1,1	0,0,0,0	1,1,1,1	4,4,4,4	0,1371,2876,3006	0,0,1,1	0,0,1,2	0,0,23,3	0,0,13,40	0,0,0,0	0,0,0,0	3547.json	
18	3	0.0	0.8115982413291931	0.865777352595937	0	0	1	1.89	0	1	16.0	131.60296630859375	1	0	1	0	0	0	0	0	0	0	0	0	2949.json	
4820	5,5,5,5,5	0.0,0.0,0.0,0.0,0.0	0.0472918301820755,0.0472918301820755,0.0472918301820755,0.0472918301820755,0.0472918301820755	0.541306271213512,0.541306271213512,0.541306271213512,0.541306271213512,0.541306271213512	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2.99,2.99,2.99,2.99,2.99	1,1,1,1,1	1,1,1,1,1	33.0,33.0,33.0,33.0,33.0	118.67401885986328,118.67401885986328,118.67401885986328,118.67401885986328,118.67401885986328	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3,3,3,3,3	0,0,0,0,0	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,1,0,0,0	0,0,0,0,0	0,0,0,1,0	3035.json	
1795	30,35,25,25,25	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.001852258574217558,0.0015552632976323366,0.0020170037169009447	1.0152374706099697E-15,1.463446752891129E-17,4.016318621421525E-12,2.276617481636578E-11,2.2513477043713396E-11	5,7,5,5,5	3,5,3,3,3	5,6,4,4,4	5.26,5.85,6.43,6.43,6.43	1,2,2,2,2	9,10,6,8,6	240.0,264.0,191.0,183.0,183.0	76.85887908935547,73.50072479248047,81.285888671875,81.5277328491211,81.5277328491211	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	4,4,4,4,4	4,5,5,5,5	0,0,1,4,6	0,5,3,2,2	0,5,16,4,4	0,189,349,35,17	0,2,5,1,1	0,0,0,0,0	0,0,0,0,0	2552.json	
1335	3	0.0	1.2171156413387507E-4	0.03422138941913129	0	0	1	3.77	0	0	43.0	125.64012908935547	1	1	0	4	0	0	0	0	0	0	0	0	600.json	
1763	4	0.0	0.00973892118781805	0.05256298324678935	1	1	2	4.0	0	3	39.0	120.92381286621094	1	0	0	1	1	0	0	0	0	0	0	0	291.json	
1421	3	0.0	0.6012656092643738	0.8562602025063224	0	0	1	1.89	0	1	17.0	131.28770446777344	1	0	0	1	0	0	0	0	0	0	0	0	1049.json	
4787	3,3	0.0,0.0	0.1788635402917862,0.1788635402917862	0.42575376737342935,0.42575376737342935	0,0	0,0	1,1	1.89,1.89	0,0	2,2	27.0,27.0	128.31268310546875,128.31268310546875	1,1	0,0	0,0	1,1	0,0	0,1472	0,0	0,0	0,0	0,0	0,0	0,0	3941.json	
4042	3,3,3	0.0,0.6666666666666666,0.6666666666666666	0.06884018331766129,0.9524809718132019,0.9524809718132019	0.5536112820548021,0.6454900966488536,0.6454900966488536	0,0,0	0,0,0	1,1,1	1.89,1.96,1.96	0,0,0	1,1,1	27.0,27.0,27.0	128.4090576171875,128.4090576171875,128.4090576171875	0,0,0	1,1,1	0,0,0	2,2,2	0,0,0	0,26,727	0,2,0	0,2,0	0,107,0	0,5,0	0,0,0	0,0,0	3580.json	
2249	16	0.0	7.490741554647684E-4	1.1098276822058452E-10	0	0	1	4.66	0	5	177.0	90.05116271972656	0	0	0	1	2	0	0	0	0	0	0	0	3078.json	
